Research ID,Taxonomy Skill,NLP Score
5250394793,cadsoft design build,0.08127332223268542
5195718099,repair aircraft s body,0.0834935865079054
5195718099,repair pipelines,0.08269987461716234
5255656982,monitor field surveys,0.09546153619946617
5233225829,ibm infosphere datastage,0.11852943061351716
5233225829,ibm db2,0.0851898221100889
5283979982,social media sites,0.08339167028377427
5196727088,oracle beehive,0.08203339464635682
5196727088,capacity planning software,0.08018740854234348
5161884447,install pneumatic systems,0.09206403529679595
5262487093,assess the development of youth,0.08183668079404322
5284000210,apply change management,0.08404771131373356
5284044689,inspect cylinders,0.11677027610885495
5255455754,engage in chiropractic research,0.10875773662302447
5255455754,supervise chiropractic students,0.1080104026013011
5160439986,autodesk viz,0.13351165036036203
5160439986,develop digital content,0.08331632430987208
5160439986,integrate and re elaborate digital content,0.08026025821567685
5266920267,design firmware,0.10530420888249097
5196702565,negotiate land acquisition,0.09959891528180113
5255456260,adapt to changing situations,0.08237745841222288
5255476510,prepare assembly drawings,0.0957826931966565
5255476510,follow verbal instructions,0.08201438398911874
5259956435,apply case management,0.09712959745659894
5259956435,virtual case management,0.08221985526379005
5151267670,worldwide instructional design system wids,0.10258867494125042
5207141839,implement sales strategies,0.1006557599401335
5262364499,prepare visual data,0.10021137875502807
5262485782,maintain work environments in a veterinary practice,0.08010286016516445
5207510253,oracle cloud software,0.08877935250302324
5207510253,oracle beehive,0.08561049937384937
5207510253,definiens developer,0.080147878588932
5151365426,train air force crew,0.09125363176511317
5151289679,adjust to physical demands,0.09628344559629134
5277089092,research welding techniques,0.0997159406083889
5277089092,develop new welding techniques,0.08806421203813908
5277089243,research welding techniques,0.0997159406083889
5277089243,develop new welding techniques,0.08806421203813908
5277090804,research welding techniques,0.0997159406083889
5277090804,develop new welding techniques,0.08806421203813908
5272641618,provide palliative care,0.08743411380011437
5186219815,data team dds,0.1421476611630532
5260441623,clinical trial management software,0.11492588922956348
5236712532,teach basic numeracy skills,0.08999216061191222
5236712532,teach writing,0.08033163709911331
5202002944,oracle cloud software,0.09554555862541574
5202002944,oracle beehive,0.08422463018763265
5262325198,google,0.09128638129139328
5245049832,perform flight manoeuvres,0.09969420809116761
5243612972,react,0.10047966497060527
5243612972,microsoft sql server,0.09980463270828314
5212452603,oracle beehive,0.11621608021755289
5212452603,oracle clinical,0.09524115792137139
5266969233,build electronic prototypes,0.17195346942440026
5266969233,design prototypes,0.15040176589048632
5266969233,plan manufacturing processes,0.09879902106020749
5266969233,microsoft windows,0.09354608512457226
5266969233,inspect electronics supplies,0.08908359579869565
5266969233,troubleshoot,0.08580035600232194
5266969233,calibrate electronic instruments,0.08383099712381782
5266969233,calibrate precision instrument,0.08295190660941512
5259835630,microsoft azure devops services,0.08378392421354316
5160705515,food safety labeling systems,0.1470825152780317
5160705515,teach food science,0.1247389985582548
5160705515,monitor plant production,0.11607108128179222
5160705515,comply with food safety and hygiene,0.08200045574332644
5050395871,computer based training software,0.08770042764598349
5050418050,apply finish to concrete,0.16802215232110862
5050418050,remove concrete forms,0.1456483635702384
5050418050,reinforce concrete,0.1072662477040628
5050420150,manage system testing,0.08662938024718173
5050448057,project manager online projectmanager com,0.13846643570770664
5050448057,digital crew teamwork project manager,0.10561884570159906
5050448057,manage several projects,0.08349985480471733
5246866415,develop irrigation strategies,0.09976894302863464
5250231977,implement landscaping projects,0.09271414651301549
5264712935,install irrigation systems,0.08654327138324328
5050443694,apply person centred care,0.1331398854333042
5050443694,route,0.08156711133865682
5258682123,operate landscaping equipment,0.10815147856025922
5258682123,implement landscaping projects,0.10044054702531398
5238275895,clean kitchen equipment,0.153367614877458
5238275895,prepare ready made dishes,0.13864122892017997
5238275895,wash the dishes,0.1085015252989407
5238275895,store kitchen supplies,0.10026602434845033
5238275895,polish silverware,0.08734711312767629
5050418197,administer contrast media,0.09904912745352767
5214281115,oracle beehive,0.09593738279103567
5198479992,oracle beehive,0.09929171937544358
5198479992,oracle clinical,0.08137134127754561
5277092053,manage cleaning activities,0.12526195182893146
5277092053,adhere to standard operating procedures,0.08130319083754325
5260389716,develop product design,0.08062660469666787
5212510302,identify customer s needs,0.08587966649660864
5212510302,monitor customer service,0.08202496993255405
5274189180,implement nursing care,0.08249717223610006
5274189180,evaluate nursing care,0.08091774097063362
5250346969,mannus compliance ehs,0.09816957301317868
5250346969,work on excavation site,0.08894192346896543
5250346969,medgate enterprise ehs,0.08688054601128463
5139027819,tableau,0.11265962609638877
5278798987,iptor supply chain,0.14074112979801987
5278798987,ifs applications for supply chain management,0.0852519399310179
5243569097,building automation software,0.08872703213344647
5243569097,operate control systems,0.08032388614980462
5243569097,think creatively,0.08027822876651505
5278826842,sap netweaver,0.10369714632423807
5278826842,ibm cloud,0.10363942255399977
5278826842,sap software,0.09832247963913561
5243434705,advise on lesson plans,0.08517159423393988
5259942899,create underwriting guidelines,0.11452538636329586
5247140826,tradetec tallyworks logs,0.08115234243644011
5247154517,brokerage software,0.09458970003543432
5188693257,maintain electromechanical equipment,0.1234954472120578
5260466674,general ledger software,0.1314689272062456
5260466674,heron crosstie general ledger,0.1268364383506546
5260466674,perform balance sheet operations,0.12639286351316478
5260466674,manage the general ledger,0.09746451272240002
5260466674,manage financial transactions of fuel station,0.08305977102084167
4937149401,make data driven decisions,0.0800702527910442
5247215195,linux,0.08363507784435788
5247215195,integration testing software,0.08123202069024218
5245103506,think creatively,0.13308862006745079
5245103506,think creatively about food and beverages,0.1042180668956491
5245103506,operate control systems,0.09113209367645135
5245103506,building automation software,0.08756477623780534
5037180820,design integrated circuits,0.09943251144952135
5146818346,oracle beehive,0.1148764339356594
5146818346,debug software,0.10203461362411018
5146818346,debugging software,0.09845648208237585
5146818346,oracle clinical,0.09414329381466814
5278951386,inspect building systems,0.08471333168978523
5125372542,teach principles of social work,0.08372960480580004
5064728006,netsuite neterp,0.11199198559290696
4981159325,computer aided design cad software,0.16109870037717697
4981159325,three dimensional 3d computer aided design cad software,0.13517371283787763
4981159325,survey software,0.10745355225394433
4981159325,computer aided design and drafting software cadd,0.09092136717058319
4981159325,computer aided drafting or design software,0.08766474900693923
4954312413,kubernetes,0.08847290243940258
5179117206,source code management scm software,0.17122525915659936
5179117206,oracle beehive,0.08158359633548519
4955932303,computer aided drafting or design software,0.13621783699509943
5232428661,maintain contract administration,0.09369474549480818
5135758933,oracle pl sql,0.1187209742335673
5135758933,oracle sql developer,0.0998356986052018
5135758933,oracle beehive,0.09346982512486651
5135758933,quest sql optimizer for oracle,0.08469005063990107
5135758933,javascript,0.08125516388659627
5146816699,oracle database,0.13728925989181315
5263759850,close sales at auction,0.101094540840266
5247301258,microsoft office outlook,0.08700794483689395
5247301258,process payments,0.08243203628005921
5102867296,computer aided design cad software,0.1029597411604688
5102867296,three dimensional 3d computer aided design cad software,0.0821811493655694
5212374931,powerworld corporation powerworld simulator,0.09198150920637276
5211010392,warehouse management system wms,0.11760298214662747
5211010392,sap scm,0.10239885769502771
5211010392,iptor supply chain,0.1011002335190657
5202115120,plan space satellite missions,0.08567619767399937
5214352333,american sign language asl browser,0.12704700119499862
5048141657,powerworld corporation powerworld simulator,0.09126889127821233
5247273426,oracle beehive,0.09473308081563675
5247273426,automated material handling software,0.0883114768088818
5278735161,autodesk autocad civil 3d,0.10243599226180328
5200998534,local area network lan software,0.10660750435682428
5200998534,wide area network wan software,0.0951966691441933
5200998534,establish an information security management system,0.08429102517523009
5200998534,microsoft windows,0.0817247218593317
5280695031,keep competences about irrigation systems up to date,0.10084703929244793
5280695031,maintain irrigation systems,0.09745598480619458
5280695031,develop irrigation strategies,0.09459652669886283
5280695031,install irrigation systems,0.08812228197611327
5048145197,powerworld corporation powerworld simulator,0.09126889127821233
5151135914,adp super report writer,0.08290819009695191
5282505555,check dining room cleanliness,0.15103850488102982
5282505555,maintain work area cleanliness,0.08364583471959645
5262552272,use methodologies for user centered design,0.10592735397011475
5102863388,computer aided design cad software,0.1029597411604688
5102863388,three dimensional 3d computer aided design cad software,0.0821811493655694
5255364853,iptor supply chain,0.11339121065516276
5250320011,plan digital marketing,0.21736731013622576
5250343107,plan social media marketing campaigns,0.12845373079658368
5250343107,apply social media marketing,0.08667917659876138
5250343107,social media sites,0.08407126374346212
5250348002,plan social media marketing campaigns,0.12845373079658368
5250348002,apply social media marketing,0.08667917659876138
5250348002,social media sites,0.08407126374346212
5127188412,oracle beehive,0.08055694804596643
5250349407,mannus compliance ehs,0.09816957301317868
5250349407,work on excavation site,0.08894192346896543
5250349407,medgate enterprise ehs,0.08688054601128463
5259821195,palo alto networks next generation security platform,0.18699227502938198
5236794888,monitor patients progress related to treatment,0.08035124409251893
5063533743,signal integrity simulation software,0.08608273318518071
5063533743,design electrical systems,0.08077804529504483
5267089156,learning management system lms,0.11096989430442104
4789367292,yardi systems yardi voyager commercial,0.11070896436969162
4789367292,general ledger software,0.08233545822050745
4789367292,accounts payable software,0.08160789206783678
5076969046,oracle clinical,0.0819837950109491
5158258304,coach team on visual merchandising,0.11694723455229214
5165884849,cadsoft design build,0.10226651133577294
5165884849,oracle beehive,0.08692097632407324
5170501918,oracle cloud software,0.08616194600803317
5139122927,oracle cloud software,0.09832427432683993
5139122927,oracle beehive,0.09380829282751905
5139122927,analyse call centre activities,0.09054490784823763
5219522095,training software,0.097220643044791
4364659547,monitor heavy machinery,0.09289858640276959
5139260220,white clarke north america credit adjudication and lending management,0.08251541961321035
5142899734,apply information security policies,0.0941893254401656
5215776880,apple ios,0.11023592522600761
5215776880,apple macos,0.10786893823067822
5212376358,powerworld corporation powerworld simulator,0.09198150920637276
5212472789,mannus compliance ehs,0.08846941251383887
5219482203,oracle beehive,0.10273704804796996
5219482203,oracle clinical,0.08419484979355175
5216085311,greet guests,0.08746652126380426
5214099500,manage the handling of promotional materials,0.0860176506852625
5196707817,repair rotating equipment,0.08192299204223927
5223202590,use business simulation tools,0.10186624380069427
5249290674,test automation software,0.08075897844841477
5250349208,mannus compliance ehs,0.09816957301317868
5250349208,work on excavation site,0.08894192346896543
5250349208,medgate enterprise ehs,0.08688054601128463
5250325697,compass software,0.08288987227617947
5252547860,servicenow,0.08379824292129087
5252547860,amazon web services aws software,0.08204739548933446
5210824737,credit card processing software,0.09632578584198162
5212367760,powerworld corporation powerworld simulator,0.09198150920637276
5245168806,accept criticism and guidance,0.0850708188249068
5245168806,assess the development of youth,0.0823261656048625
5151135123,instructional software,0.09692553431255055
5151135123,worldwide instructional design system wids,0.09554173709344077
5151135123,web conferencing software,0.08416189454888544
5151135123,advise on lesson plans,0.0824099934932106
5221650120,oracle cloud software,0.08871018859339226
5221650120,oracle beehive,0.08554380417192217
5221650120,definiens developer,0.08008543906357446
5236749719,source code management scm software,0.17122525915659936
5236749719,oracle beehive,0.08158359633548519
5233247092,oracle beehive,0.09801301213597506
5233247092,definiens developer,0.09751817922655319
5233247092,oracle clinical,0.08032341780687405
5235742441,patient monitoring systems,0.09796167811310612
5183209254,oracle beehive,0.08327345485414868
5212282790,assist students with equipment,0.09286310014485931
5212282790,provide specialised instruction for special needs students,0.08405578329563441
5243618107,oracle beehive,0.11099866837592387
5243618107,oracle clinical,0.09096539552928917
5247278155,oracle beehive,0.09849324956395583
5247278155,oracle clinical,0.08071698097500404
5221651766,oracle beehive,0.08091591285423078
5260254374,autodesk viz,0.11991647730001069
5106595173,aldata warehouse management,0.08359138359398385
5236779858,purchasing software,0.09813957813315459
5255413635,make legislative decisions,0.081377057879348
5260458633,make legislative decisions,0.08374713565074675
5259870794,red hat enterprise linux,0.09873403459981174
5264132657,perform dental radiographs,0.099080463567127
5259942473,preventive maintenance software,0.09759701361099866
5259942161,manage student admissions,0.0845567601987517
5170289689,manage disaster recovery plans,0.14711940226291517
5165790419,treat speech disorders,0.10630706302505147
5158195585,chef,0.1080757595939399
5188517153,edimis anesthesia manager,0.1105679481331897
5188517153,anesthesia machine software,0.09229609036837096
5140837701,netsuite neterp,0.11429338815243546
5025302721,summarise stories,0.0893716750613476
5202022224,oracle database,0.13728925989181315
5201151417,plan geotechnical investigations in the field,0.1624839230481321
5188691329,food safety labeling systems,0.09951099006713622
5139115076,oracle clinical,0.09764145225013696
5061816197,aldata warehouse management,0.0966889206189182
5061816197,fishbowl warehouse,0.09350449063597994
5061816197,warehouse management system wms,0.08567788534550319
5160684077,maintain air conditioning systems,0.09674772586736415
5063488819,oracle fusion applications,0.11160601445155043
5063488819,sap scm,0.09349452278527788
5172348702,oracle e business suite supply chain management,0.09082576612890651
5172348702,oracle beehive,0.09055608169280883
5054444913,oracle beehive,0.08421392178082437
5118232657,oracle e business suite supply chain management,0.09533570342935278
5118232657,oracle beehive,0.09253659293443867
5118232657,ifs applications for supply chain management,0.08033540680681713
5175123706,oracle beehive,0.09829986901027066
5175123706,oracle clinical,0.08055850214988816
5221673567,advise on lesson plans,0.09402220550043035
5253963923,iptor supply chain,0.10290019629592642
5125440193,navigation software,0.09497085212550552
5266927827,appraisal software,0.12506100132133333
5140759735,operate a camera,0.1060985408341439
5270234682,process refunds,0.0974803070551018
5025316862,oracle cloud software,0.0851851939849626
5249403944,project portfolio management ppm software,0.0909956737941009
5249403944,oracle beehive,0.08684075540607125
5249403944,oracle primavera systems,0.08453628351276042
5270244018,oracle peoplesoft,0.08003963768297068
5271760736,work efficiently,0.08968269357187932
5217800864,front desk,0.08117497401089821
5283777381,inspect machinery,0.08496361953936611
5191344898,edimis anesthesia manager,0.09882750246730146
5191344898,anesthesia machine software,0.08249580690070206
5210858775,oracle e business suite supply chain management,0.10438375291691952
5210858775,oracle e business suite,0.10420481040207791
5210858775,oracle e business suite financials,0.09940866494951545
5188524630,edimis anesthesia manager,0.1105679481331897
5188524630,anesthesia machine software,0.09229609036837096
5249289677,field programmable gate array fpga design software,0.08352295305105953
5263821467,infinite radiology opal rad,0.08596556028726131
5175641593,operate control systems,0.1026963544221351
5175641593,design control systems,0.08452726134782643
5175641593,design graphics,0.08301860265317272
5175641593,inventory control systems,0.0813452942537866
5259773585,conduct veterinary consultation,0.08804825487902936
5259773585,perform veterinary diagnosis,0.08613805289625745
5177475171,fishbowl warehouse,0.08128850497447218
5177475171,clean confined spaces,0.08084892087344074
5263998636,oracle pl sql,0.11961023995545578
5263998636,oracle beehive,0.09800965813456393
5263998636,oracle fusion applications,0.0968637979568137
5263998636,oracle clinical,0.08032066914268345
5243659527,take food and beverage orders from customers,0.09074458539867061
5191345126,edimis anesthesia manager,0.09882750246730146
5191345126,anesthesia machine software,0.08249580690070206
5270316264,chilled water system analysis tool cwsat,0.11229811278811148
5189863321,freight,0.12778712962755054
5189863321,track shipments,0.09849348462149152
5202041964,value properties,0.09554351047348726
5125160349,perform reconstructive oral surgery,0.10853889738970444
5214098421,inform on workplace safety standards,0.0915707644267693
5252331196,apple ios,0.1113750660393371
5252331196,apple macos,0.10898361939997178
5236712587,collect tax,0.08314448702859459
5266938340,google cloud software,0.10728971687220028
5266938340,google,0.1045393293687873
5151275456,oracle beehive,0.09784947866563291
5151275456,oracle clinical,0.0801893992007988
4991634220,oracle beehive,0.0903972735149103
4991634220,unix shell,0.08843176842484318
5271741921,oracle beehive,0.10660610014237057
5271741921,oracle clinical,0.08736560723812409
5270229041,audit c,0.09112192211357774
5267117451,communicate with construction crews,0.09620188249106183
5271769021,greet guests,0.11084847645613267
5127251418,field programmable gate array fpga logic synthesis software,0.1486375420084457
5127251418,field programmable gate array fpga design software,0.1425791145558276
5214131431,printing management system software,0.11901183866263107
5214131431,motivate employees,0.09514982183634986
5214131431,3d printing software,0.08997504321394412
5224484322,implement nursing care,0.08047644479427472
5214234550,enterprise application integration eai software,0.08012569905037316
5224579852,oracle essbase,0.13021324379419566
5224579852,hyperion enterprise,0.08864050782247809
5188516220,edimis anesthesia manager,0.10707862976770538
5188516220,anesthesia machine software,0.08938339777868108
5191341804,electronic health record ehr software,0.08581677210907389
5165711098,open source routing protocols ospf,0.09494171114055998
5165711098,amazon data pipeline,0.08100667965412107
5138236872,provide psychological support to patients,0.08257172318192971
5164925222,oracle cloud software,0.0828401080700147
5235575895,oracle e business suite financials,0.2163025791657102
5235575895,oracle e business suite,0.1684193648129349
5235575895,oracle e business suite supply chain management,0.15738515630559935
5235575895,eoriginal ecore business suite,0.11332959459082065
5235575895,oracle reports,0.10245989094524183
5235575895,oracle beehive,0.09448711588556687
5235575895,oracle pl sql,0.08747284102462922
5210863943,oracle e business suite supply chain management,0.10438375291691952
5210863943,oracle e business suite,0.10420481040207791
5210863943,oracle e business suite financials,0.09940866494951545
5233268242,microsoft power automate,0.11089641995162151
5111230688,survey sense,0.09180601584199923
5274374454,use cooking techniques,0.08475779453687693
5075433954,programming languages,0.08765693200010499
5165884690,oracle cloud software,0.08278137455523468
5165889988,oracle beehive,0.09874835139471728
5165889988,oracle clinical,0.0809260414914498
5164922934,oracle cloud software,0.08278137455523468
5160651105,oracle beehive,0.12711094541842885
5160651105,oracle clinical,0.10416969496363139
5188527595,edimis anesthesia manager,0.10707862976770538
5188527595,anesthesia machine software,0.08938339777868108
5138131347,equipment maintenance,0.08674968411076431
5259753959,communicate with beneficiaries,0.08525593715738788
5259757721,shape sheet metal objects,0.10626403475429456
5259757721,receive goods,0.10016469144225981
5259757721,prepare raw materials,0.09842149422830504
5259757721,keep inventory of goods in production,0.09120046644898594
5259757721,micro press microstation powerdraft,0.08755964864996109
5259757721,store goods,0.08127304799192078
5139116069,oracle beehive,0.09930088931204613
5139116069,oracle clinical,0.08137885620472657
5169245621,oracle cloud software,0.08278137455523468
5259865284,apply advanced manufacturing,0.10949113734591968
5209024195,php,0.08368992821738361
5259761488,product development management software,0.11159916066023255
5160575489,monitor field surveys,0.10927888435626484
5283882779,prepare raw materials,0.0835436535225606
5283882779,plan manufacturing processes,0.08291516707047257
5235715200,netsuite neterp,0.11733630933042749
5235715200,enterprise resource planning erp system,0.08609854093686524
5127186633,oracle beehive,0.08866127011379367
5207340233,graphql,0.08988535974215867
5233113999,train reception staff,0.08317041493390707
5282470357,radar software,0.12894358771115993
5260544276,work with veterinarians,0.10015679003730052
5233144067,project manager online projectmanager com,0.11603717400694041
5233144067,operate janitorial tools,0.09430126653243417
5233144067,digital crew teamwork project manager,0.09054332180989094
5236816915,develop test procedures,0.09183449750373326
5236816915,test electronic units,0.09161316171960794
5209067754,schedule and dispatch drivers,0.09559712764172583
5243438224,advice on security risk management,0.09909294623202813
5243438224,establish an information security management system,0.08174081330873474
5260269387,accounts payable software,0.09624454244310489
5260280996,workforce management software,0.10059760494056523
5270182090,groundwater vistas,0.09911576447214689
5270182090,data mining software,0.0835459017991966
5259735675,microsoft windows pre installation environment,0.08591701973347421
5259735675,install operating system,0.08470311462130112
4386473579,paint mixing and matching software,0.09708378337679817
5158303303,develop computer vision system,0.11769216770527163
5158303303,oracle beehive,0.08832253181913095
5260465144,make legislative decisions,0.08404612974626924
5270260649,palo alto networks next generation security platform,0.09016376285635436
5260548069,work with veterinarians,0.09993094053478892
5214121420,printing management system software,0.11278730243236704
5214121420,handle incoming insurance claims,0.10693232602588396
5214121420,meet deadlines,0.08393344940558488
5214121420,file management systems,0.08015742034145791
5177476010,oracle beehive,0.08869314041969727
5177476010,oracle cloud software,0.08703701851613081
5177476010,distributed database management software,0.0858809461996401
5211062503,massage suite,0.0878530939736021
5288486942,research welding techniques,0.0997886017725203
5288486942,develop new welding techniques,0.08812838280287304
5288487475,operate water purifying equipment,0.09227622014151536
5208777431,printing management system software,0.14642295557720436
5208777431,microsoft publisher,0.11199167461682186
5208777431,3d printing software,0.110698329709186
5208777431,adobe photoshop,0.08379686194806481
5288488197,research welding techniques,0.0997886017725203
5288488197,develop new welding techniques,0.08812838280287304
5221493909,operate cash register,0.08872423776113748
5288488537,strive for nutritional improvement of food manufacturing,0.09379652484552196
5288488887,google workspace software,0.08509018813099649
5198294004,supervise correctional procedures,0.12756121260040992
5262275757,google cloud software,0.11654731012705548
5249289898,plan space satellite missions,0.09617566284842677
5288523957,google cloud software,0.11582240657357133
5288523957,google,0.09771107473920158
5288607118,oracle cloud software,0.08692871977969457
4969465407,oracle cloud software,0.08653543251393428
5207526398,sap netweaver,0.09066871303585791
5207526398,sap software,0.08007836670353716
5267092436,iptor supply chain,0.08831362773804255
5267092436,fishbowl warehouse,0.08571517933594178
5243663740,carry out event management,0.08884255076647816
5288671495,assist in developing marketing campaigns,0.09081711804369025
5135805889,virtual case management,0.08051511867929527
5288697697,handle guest luggage,0.08892498933615599
5259632921,assist students with equipment,0.10636562071694092
5235545798,operate janitorial tools,0.09954182874408893
5188524906,peer to peer financial analysis,0.10071464289516907
5188524906,apply case management,0.08026692931317925
5262461658,value analysis,0.0813403429273173
5210837613,chef,0.09649962852216644
5210837613,compass software,0.09563292588630234
5260529221,scikit learn,0.09942926197674963
5135655471,transfer medical information,0.09010757710810248
5135655471,maintain correspondence records,0.08935500375406925
5135655471,maintain burial records,0.08484628005346231
5175623410,flask,0.09434163044854382
5212406036,clinicient insight,0.10937335810721696
5278938104,microsoft word,0.09173401321739508
5278938104,google docs,0.0869300393215787
5080781234,computer aided design cad software,0.1029597411604688
5080781234,three dimensional 3d computer aided design cad software,0.0821811493655694
5050418519,supervise accounting operations,0.09030146838557683
5050433525,assist students with equipment,0.09022509183446936
5050437359,manage student admissions,0.08742264718736167
5050447147,google gmail,0.08918892106144684
5216889829,manage product testing,0.09340732394878717
5216889829,develop product policies,0.08624398102718361
5050445912,provide door security,0.0802272593867037
5050394848,check shipments,0.08598453808658348
5050419256,microsoft project,0.16605120147196636
5050419256,primavera cost management,0.11309585883014796
5050419256,oracle primavera systems,0.09707833759443557
5245020380,create banking accounts,0.0843550084877538
5050442703,diagnostic image review software,0.10355799111211962
5279107903,install irrigation systems,0.132498037429475
5279107903,use hand tools,0.12181013496236588
5279107903,maintain irrigation systems,0.11485256255692194
5279107903,repair plastic machinery,0.08514721412893564
5090661225,prepare licence agreements,0.16076231200390287
5050395723,perform clerical duties,0.08667004089938005
5201987855,adjust to physical demands,0.08106690430681511
5050447951,apply case management,0.08286132635697414
5050395681,use packaging equipment,0.08604382938168646
5050416243,sonarqube,0.09364270744577956
5050436418,3d printing software,0.09688517394133073
5050436418,design component interfaces,0.09352273522856556
5050436418,model electromechanical systems,0.09291027029527296
5050436418,manufacture medical devices,0.0896817959445203
5050436418,assemble electromechanical systems,0.08776863527771905
5050436418,design prototypes,0.08232859401404277
5050436418,identify suppliers,0.08205547052057345
5050437228,maintain personal hygiene standards,0.10934753131906283
5050437228,meals plus,0.0859415723275339
5050418236,play with children,0.08300136020300576
5050418236,treat speech disorders,0.08249830642778709
5177353418,maintain cleaning equipment,0.08709384487686914
5177353431,maintain cleaning equipment,0.08743253774526784
5255396894,repair equipment on site,0.09062591369222486
5255396894,equipment maintenance,0.09051948425744998
5050431879,secure cargo on ships,0.0971874030055465
5050431879,commercial driver s license information system cdlis,0.09041455885061252
5050431879,maintain system logs,0.08467476663136893
5050434996,provide software testing documentation,0.08271355214651094
5050418257,carry out wound care,0.09791244720674565
5233300259,database software,0.11292619514246158
5233300259,technical manual database software,0.09798473315920285
5233300259,satellite database software,0.09778242024721538
5233300259,bookkeeping software,0.09529024354766981
5233300259,meet deadlines,0.08313977310099392
5233298613,spreadsheet software,0.11264649615760629
5233298613,assist in loan applications,0.1056516716390913
5050421142,design electric power systems,0.10239926137011394
5283026292,manage payroll,0.09054589336729031
5283026292,payroll software,0.09038204631243117
5283026292,automated payroll software,0.0826965775684495
5262084248,plant trees,0.08675548493693037
5245121966,prune hedges and trees,0.09429031313044384
5050404326,remove concrete forms,0.13150641075046293
5050404326,perform metal active gas welding,0.11739502036300214
5050404326,installation,0.09819419032756749
5050404326,repair metal sheets,0.09599858098293729
5050404326,operate oxy fuel welding torch,0.09487092617874689
5050404326,cast metal,0.08882632410203754
5050404326,remove roofs,0.08343745140140896
5100905827,set safety and security standards,0.0953366802985646
5115266736,palo alto networks next generation security platform,0.08567469897151311
5263776717,implement nursing care,0.08182788691527618
5263776717,evaluate nursing care,0.08026126930308504
5196626505,healthcare common procedure coding system hcpcs,0.1009031554793051
4457288315,repair aircraft s body,0.10629088581621304
5211021906,iptor supply chain,0.09838363924530592
5211021906,oracle beehive,0.08978075362928274
5211021906,oracle cloud software,0.08677617747052463
5278737545,bigquery,0.09245112584794253
5233286876,carry out event management,0.11425191165019533
4822053620,write routine reports,0.09401479216045865
5243436983,commercial driver s license information system cdlis,0.09790900571461268
5249403960,oracle fusion applications,0.11688995657953107
5249403960,oracle beehive,0.0995607988943484
5249403960,oracle clinical,0.08159185675961528
5247133075,identify new business opportunities,0.08279438971147736
5052755853,juniper networks netscreen security manager,0.10042691602350641
5052755853,salesforce com salesforce crm,0.09525342532648252
5243523719,negotiate land acquisition,0.10372544137267892
5243523719,google,0.0977870036544816
5245106034,implement sales strategies,0.08430802052859147
5247215733,microsoft azure software,0.10706839911226251
5247215733,microsoft power automate,0.09242534450807109
5247215733,data warehouse software,0.09017574935990073
5245171955,oracle beehive,0.11318629392933197
5245171955,debug software,0.10053341118764823
5245171955,oracle clinical,0.0927581938272092
5245171955,define software architecture,0.08243232191596225
4685632282,ace dental,0.1217516653611874
5280901048,plan manufacturing processes,0.08047078119109739
5052831052,manage intellectual property rights,0.08256067200539949
4943442276,hec ras,0.10838073719213398
5196817696,litigation management software,0.08535114567710599
5217802840,greet guests,0.09117781575717314
4989641159,oracle cloud software,0.08905225428803291
4713124541,treat neurological disorders,0.11182665311601178
4527230413,monitor heavy machinery,0.09255955003813109
5165790474,perform endoscopy,0.11162907309343038
5232378625,prepare broadcasts,0.10929527653581142
5232378625,operate a camera,0.08123933400802817
5003193147,automated material handling software,0.11920063874727364
5003193147,maintain material handling equipment,0.11592633652574363
5003193147,operate material handling equipment,0.11245077626760586
5113133516,ibm middleware,0.08970344536957628
5087439933,calibration software,0.11707725802098956
4949243912,medicware emr,0.08318303744122711
5202005471,iptor supply chain,0.10925715359257467
5202005471,oracle e business suite supply chain management,0.09595637812769198
5202005471,engage with stakeholders,0.09145939631617872
5202005471,ifs applications for supply chain management,0.08514697843703066
5214216472,assess carriers,0.08224173927913746
5214352557,iptor supply chain,0.08904648706322471
4685632278,ace dental,0.12386728530405974
5243440739,achieve sales targets,0.08185567108157524
5245261315,mannus compliance ehs,0.11524744927555461
5245261315,medgate enterprise ehs,0.10920592517518977
5245261315,benchmark systems benchmark clinical ehr,0.10580038807720707
5215797904,worldwide instructional design system wids,0.08757128361757219
5247255260,site manager,0.14816042741327007
5233246376,study a collection,0.08977465146513013
5280902948,plan manufacturing processes,0.08069717060968454
5280905813,plan manufacturing processes,0.08047078119109739
5262462199,provide visitor information,0.14632846735758714
5262462199,develop visitor engagement strategies,0.08665493637823724
5245194444,monitor security measures,0.08771691820514729
5262262878,food safety labeling systems,0.08357842312693615
5280686294,maintain inventory of cleaning supplies,0.11834328385014843
5280686294,fishbowl warehouse,0.0843517726396153
5277147832,google,0.08885749523229684
5277147832,google ads,0.08228907481354916
5259682138,perform endoscopy,0.09654911671009749
5277149474,data warehouse software,0.16085170370842267
5277149474,data warehousing software,0.14841376924034141
5277149474,fishbowl warehouse,0.08812505945653062
5259737178,write job descriptions,0.09695810876893893
5238965728,operate control systems,0.08992199725267933
5278889204,clinical trial management software,0.08658497143933475
5135660133,provide palliative care,0.2033162978747668
5135660133,treat neurological disorders,0.08728601262765329
5139133875,sap software,0.09195426772413542
5139133875,sap netweaver,0.09181809996455984
5280894041,plan manufacturing processes,0.08069717060968454
5260253930,compile gis data,0.09581102278497541
5243428026,achieve sales targets,0.08185567108157524
5262276081,perform aircraft maintenance,0.1305366837106767
5262276081,manage aircraft support systems,0.08813744527220106
5262276081,investigate aircraft accidents,0.08476313668851158
5250298619,reserve merchandise for customers,0.08552874334619985
